partition,product_type,scene_id,detect_id,SLC_product_identifier,swath_index,detect_lat,detect_lon,detect_scene_column,detect_scene_row,top,left,bottom,right,vessel_length_m,source,is_vessel,is_fishing,global_shoreline_vector_distance_from_shore_km,xView3_shoreline_distance_from_shore_km,confidence
validation,SLC,487b4884f467c94av,487b4884f467c94av_043.25973797000000331536_015.34311894999999914546,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,3,43.25973797,15.34311895,1911.0,5094.0,5098.0,1903.0,5089.0,1919.0,24.38,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,487b4884f467c94av,487b4884f467c94av_043.46826722000000131629_016.46956577999999993267,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,2,43.46826722,16.46956578,2404.0,8723.0,8727.0,2387.0,8720.0,2421.0,81.53789038,ais/manual,True,False,3.480346651085808,3.521238023705139,HIGH
validation,SLC,487b4884f467c94av,487b4884f467c94av_043.28791780000000244399_016.48296541999999931249,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,2,43.2879178,16.48296542,1211.0,7321.0,7325.0,1201.0,7318.0,1217.0,25.075,ais/manual,True,False,0.3188445259250688,0.268888327511076,HIGH
validation,SLC,487b4884f467c94av,487b4884f467c94av_043.29764381999999756090_016.38223450999999997180,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,2,43.29764382,16.38223451,3322.0,7294.0,7302.0,3305.0,7285.0,3340.0,61.73312171,ais/manual,True,False,2.967566635430618,3.1152385517451955,HIGH
validation,SLC,487b4884f467c94av,487b4884f467c94av_043.18212677999999726808_015.30810675000000031787,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,3,43.18212678,15.30810675,2304.0,4448.0,4452.0,2296.0,4445.0,2312.0,24.78,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,487b4884f467c94av,487b4884f467c94av_043.25424890000000033297_015.34185618000000062011,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,3,43.2542489,15.34185618,1911.0,5049.0,5053.0,1900.0,5046.0,1919.0,24.365,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,487b4884f467c94av,487b4884f467c94av_043.43511603000000320662_016.42094540000000080227,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,2,43.43511603,16.4209454,3230.0,8413.0,8421.0,3213.0,8405.0,3245.0,114.9053673,ais/manual,True,False,4.873965163196638,5.078492077092631,HIGH
validation,SLC,487b4884f467c94av,487b4884f467c94av_042.77882544999999936408_015.38495018999999963683,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,2,42.77882545,15.38495019,22265.0,2214.0,2219.0,22242.0,2208.0,22285.0,117.2525929,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,487b4884f467c94av,487b4884f467c94av_042.55451126999999900136_016.40761746000000087520,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,1,42.55451127,16.40761746,18949.0,1016.0,1021.0,18939.0,1012.0,18959.0,25.4,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,487b4884f467c94av,487b4884f467c94av_043.49017953999999974712_016.44585730000000012296,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,2,43.49017954,16.4458573,3001.0,8871.0,8874.0,2989.0,8868.0,3010.0,85.99301057,ais/manual,True,False,1.1107162179455197,1.251786410041181,HIGH
validation,SLC,487b4884f467c94av,487b4884f467c94av_043.32030626000000239628_016.97853682999999946901,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,1,43.32030626,16.97853683,11531.0,7622.0,7625.0,11522.0,7620.0,11539.0,19.38453594,ais/manual,True,False,0.3871684297006121,0.4552550204094316,HIGH
validation,SLC,487b4884f467c94av,487b4884f467c94av_043.28945691999999922928_016.38907516000000086365,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,2,43.28945692,16.38907516,3140.0,7237.0,7239.0,3131.0,7234.0,3146.0,47.32853082,ais/manual,True,False,3.3745591470609937,3.684722087649056,HIGH
validation,SLC,487b4884f467c94av,487b4884f467c94av_042.87007664000000062288_015.49509064000000080341,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,2,42.87007664,15.49509064,20250.0,3040.0,3049.0,20234.0,3032.0,20263.0,21.6,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,487b4884f467c94av,487b4884f467c94av_043.67471615000000184637_015.49855527000000066096,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,2,43.67471615,15.49855527,24421.0,9384.0,9391.0,24386.0,9377.0,24455.0,39.9246417,ais/manual,True,False,0.0122228094061778,2.046924716065864,HIGH
validation,SLC,487b4884f467c94av,487b4884f467c94av_043.49851724999999902366_015.81090732000000009805,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,2,43.49851725,15.81090732,16527.0,8299.0,8301.0,16518.0,8296.0,16534.0,29.68,ais/manual,True,True,7.58841851586143,9999.99,HIGH
validation,SLC,487b4884f467c94av,487b4884f467c94av_043.31204161000000141257_014.65249247999999937520,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,3,43.31204161,14.65249248,18488.0,4859.0,4867.0,18454.0,4852.0,18520.0,168.6149313,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,487b4884f467c94av,487b4884f467c94av_043.48383866999999725067_015.67233431999999915263,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,2,43.48383867,15.67233432,19513.0,8048.0,8050.0,19503.0,8045.0,19523.0,25.6,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,487b4884f467c94av,487b4884f467c94av_043.04970517999999657377_015.38406136999999951342,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,2,43.04970518,15.38406137,23717.0,4347.0,4349.0,23708.0,4345.0,23724.0,24.94,ais/manual,True,True,7.668136849723422,9999.99,HIGH
validation,SLC,487b4884f467c94av,487b4884f467c94av_043.49109084999999907950_015.63222009999999961849,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,2,43.49109085,15.6322201,20446.0,8066.0,8067.0,20439.0,8064.0,20449.0,22.41773943,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,487b4884f467c94av,487b4884f467c94av_043.75202154000000120959_015.72451719999999930621,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,2,43.75202154,15.7245172,19765.0,10211.0,10221.0,19729.0,10200.0,19799.0,17.96443924,ais/manual,True,False,0.0300778943884033,1.024578558949306,HIGH
validation,SLC,487b4884f467c94av,487b4884f467c94av_043.46924458000000157654_016.39145553000000177235,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,2,43.46924458,16.39145553,4012.0,8651.0,8655.0,3997.0,8647.0,4026.0,95.66204581,ais/manual,True,False,1.808959583962388,1.8327866323569009,HIGH
validation,SLC,487b4884f467c94av,487b4884f467c94av_043.35626199000000013939_014.87374699999999982936,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,3,43.35626199,14.873747,13402.0,5413.0,5417.0,13385.0,5409.0,13417.0,94.71642045,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,487b4884f467c94av,487b4884f467c94av_043.32776494000000155893_015.97600929999999941344,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,2,43.32776494,15.9760093,12042.0,7119.0,7122.0,12032.0,7116.0,12052.0,26.0,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,487b4884f467c94av,487b4884f467c94av_044.04240707999999671074_014.78180633000000021582,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,3,44.04240708,14.78180633,19250.0,10753.0,10756.0,19237.0,10751.0,19261.0,52.90106162,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,487b4884f467c94av,487b4884f467c94av_042.50073040000000190730_016.30247586999999853674,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,2,42.5007304,16.30247587,896.0,957.0,960.0,888.0,955.0,903.0,21.94,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,487b4884f467c94av,487b4884f467c94av_043.02558888000000081320_016.72848482999999930598,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,1,43.02558888,16.72848483,14907.0,5048.0,5051.0,14898.0,5045.0,14916.0,57.81023807,ais/manual,True,False,3.995306947218765,4.060885989095124,HIGH
validation,SLC,487b4884f467c94av,487b4884f467c94av_042.51869866999999914015_016.36043112000000121498,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,1,42.51869867,16.36043112,19729.0,686.0,690.0,19715.0,682.0,19744.0,103.6605636,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,487b4884f467c94av,487b4884f467c94av_042.50073040000000190730_016.30247586999999853674,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,1,42.5007304,16.30247587,20826.0,484.0,487.0,20818.0,482.0,20833.0,21.94,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,487b4884f467c94av,487b4884f467c94av_043.09129112000000105809_014.91557655000000082168,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,3,43.09129112,14.91557655,10996.0,3359.0,3363.0,10979.0,3355.0,11013.0,113.6382262,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,487b4884f467c94av,487b4884f467c94av_043.74835926000000085878_014.54229287999999975511,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,3,43.74835926,14.54229288,23492.0,8212.0,8220.0,23457.0,8203.0,23524.0,178.19705019999995,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,487b4884f467c94av,487b4884f467c94av_043.48544937999999859812_016.44252922000000083358,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,2,43.48544938,16.44252922,3045.0,8830.0,8836.0,3032.0,8825.0,3058.0,336.0,ais/manual,True,False,1.6595593566807425,1.8428050009811856,HIGH
validation,SLC,487b4884f467c94av,487b4884f467c94av_043.17723682999999823551_016.32267112999999980616,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,2,43.17723683,16.32267113,3935.0,6287.0,6289.0,3930.0,6286.0,3941.0,,ais/manual,True,False,0.3563446634475054,1.2066007584746636,HIGH
validation,SLC,487b4884f467c94av,487b4884f467c94av_042.94468696999999934860_016.29512712000000007606,S1A_IW_SLC__1SDV_20200807T050319_20200807T050346_033796_03EB07_85FB,2,42.94468697,16.29512712,3314.0,4433.0,4436.0,3306.0,4431.0,3321.0,19.0,ais/manual,True,True,9.49754137089976,9999.99,HIGH
validation,SLC,0e309957cef7bdc8v,0e309957cef7bdc8v_005.49749442199999993619_005.04054865300000010109,S1A_IW_SLC__1SDV_20200824T052155_20200824T052225_034044_03F3B6_EA99,3,5.497494422000001,5.040548653,17964.0,3605.0,3609.0,17949.0,3601.0,17979.0,34.19239182,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,0e309957cef7bdc8v,0e309957cef7bdc8v_005.52405746899999972044_005.00452493199999981499,S1A_IW_SLC__1SDV_20200824T052155_20200824T052225_034044_03F3B6_EA99,3,5.524057469,5.004524932,19332.0,3753.0,3757.0,19320.0,3750.0,19345.0,57.338799,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,0e309957cef7bdc8v,0e309957cef7bdc8v_005.10942354300000012302_005.22180452499999958604,S1A_IW_SLC__1SDV_20200824T052155_20200824T052225_034044_03F3B6_EA99,3,5.109423543,5.221804525,9492.0,892.0,897.0,9479.0,886.0,9504.0,29.24952708,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,0e309957cef7bdc8v,0e309957cef7bdc8v_005.39076120499999955626_005.27433195800000031994,S1A_IW_SLC__1SDV_20200824T052155_20200824T052225_034044_03F3B6_EA99,3,5.390761205,5.274331958,9651.0,3151.0,3155.0,9642.0,3148.0,9660.0,58.15996566,ais/manual,True,False,3.4239554890944444,3.424880587757586,HIGH
validation,SLC,0e309957cef7bdc8v,0e309957cef7bdc8v_005.22195240799999993442_004.99731371699999993297,S1A_IW_SLC__1SDV_20200824T052155_20200824T052225_034044_03F3B6_EA99,3,5.221952408,4.997313717,17537.0,1404.0,1408.0,17522.0,1400.0,17552.0,26.95480625,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,0e309957cef7bdc8v,0e309957cef7bdc8v_005.13009077400000013114_004.92759843899999960826,S1A_IW_SLC__1SDV_20200824T052155_20200824T052225_034044_03F3B6_EA99,3,5.130090774,4.927598439,19219.0,582.0,587.0,19209.0,577.0,19230.0,26.40286561,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,0e309957cef7bdc8v,0e309957cef7bdc8v_005.22824325599999983893_005.28602504200000034018,S1A_IW_SLC__1SDV_20200824T052155_20200824T052225_034044_03F3B6_EA99,3,5.228243256,5.286025042,8213.0,1913.0,1918.0,8204.0,1909.0,8223.0,29.03634606,ais/manual,True,True,7.061145562565737,6.5687394427183925,HIGH
validation,SLC,0e309957cef7bdc8v,0e309957cef7bdc8v_005.19045566700000016169_005.02577904800000041519,S1A_IW_SLC__1SDV_20200824T052155_20200824T052225_034044_03F3B6_EA99,3,5.190455667,5.025779048,16391.0,1206.0,1213.0,16376.0,1199.0,16405.0,32.22815658,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,0e309957cef7bdc8v,0e309957cef7bdc8v_005.50547773699999964947_004.93953544100000030426,S1A_IW_SLC__1SDV_20200824T052155_20200824T052225_034044_03F3B6_EA99,3,5.5054777370000005,4.939535441,21363.0,3506.0,3510.0,21352.0,3503.0,21375.0,63.37536832,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,0e309957cef7bdc8v,0e309957cef7bdc8v_005.49458983099999986877_004.93087402699999977074,S1A_IW_SLC__1SDV_20200824T052155_20200824T052225_034044_03F3B6_EA99,3,5.494589831,4.930874027,21578.0,3408.0,3417.0,21555.0,3399.0,21600.0,206.674257,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,0e309957cef7bdc8v,0e309957cef7bdc8v_005.31265176500000002591_005.05345623699999979550,S1A_IW_SLC__1SDV_20200824T052155_20200824T052225_034044_03F3B6_EA99,3,5.312651765,5.053456237,16301.0,2195.0,2198.0,16290.0,2193.0,16312.0,25.19928583,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_004.27136914899999986517_007.30398813099999966170,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,3,4.271369149,7.303988131,3239.0,11038.0,11039.0,3232.0,11036.0,3246.0,28.46532961,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_003.78512574699999992944_008.72854923300000073993,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,1,3.785125747,8.728549232999999,3917.0,9989.0,9991.0,3911.0,9987.0,3922.0,29.86707409,ais/manual,True,False,0.3793397190677193,0.5928874875416691,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_004.10192455600000016602_008.17410874399999975992,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,2,4.101924556,8.174108744,269.0,10662.0,10672.0,232.0,10652.0,305.0,47.74835653,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_003.99019764599999993138_007.29053831399999996421,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,3,3.990197646,7.290538314,1847.0,8844.0,8858.0,1808.0,8828.0,1887.0,38.25984594,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_003.94704403599999986696_008.49420594400000084079,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,1,3.947044036,8.494205943999999,10724.0,10857.0,10861.0,10715.0,10854.0,10733.0,40.16653678,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_004.09984231900000040127_008.17248931299999981093,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,1,4.099842319,8.172489313,20236.0,11515.0,11523.0,20216.0,11508.0,20255.0,45.46964518,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_004.15392782600000032289_006.97076870500000023156,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,3,4.153927826,6.970768705,13120.0,9594.0,9599.0,13110.0,9589.0,13130.0,32.67736754,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_003.98031489400000015877_007.78396330500000033226,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,2,3.980314894,7.783963305,10687.0,9094.0,9098.0,10676.0,9089.0,10698.0,43.53374327,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_004.20683887499999986659_007.23873959199999994496,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,3,4.206838875,7.238739592000001,4877.0,10434.0,10440.0,4864.0,10428.0,4891.0,24.81803878,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_003.13700401500000003452_006.81160463999999965523,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,3,3.137004015,6.81160464,11485.0,1478.0,1486.0,11467.0,1469.0,11503.0,67.13601276,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_004.14042495300000013003_007.26086206100000008945,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,3,4.140424953,7.260862061,3749.0,9956.0,9962.0,3739.0,9951.0,3758.0,29.07790284,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_003.79945025100000011165_008.10569663200000078973,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,2,3.799450251,8.105696632,434.0,8218.0,8224.0,415.0,8212.0,452.0,82.57757535,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_004.18570460000000021950_007.09532094800000034951,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,3,4.1857046,7.095320948,9307.0,10040.0,10042.0,9297.0,10037.0,9318.0,27.84856512,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_004.10965139700000037237_007.12873116000000006665,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,3,4.109651397,7.12873116,7737.0,9506.0,9512.0,7718.0,9500.0,7756.0,33.72752073,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_004.30625023300000009385_006.96280678699999988623,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,3,4.306250233,6.962806787000001,14398.0,10759.0,10761.0,14390.0,10756.0,14406.0,29.38206351,ais/manual,True,False,7.585035321287414,6.865376135313112,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_004.11124015099999962075_008.17247757500000027164,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,1,4.1112401510000005,8.172477575,20301.0,11603.0,11608.0,20293.0,11599.0,20309.0,41.91374054,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_004.14241935500000035830_007.48259770599999995966,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,2,4.142419355,7.482597706,20729.0,9859.0,9861.0,20722.0,9857.0,20736.0,30.3364747,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_003.86778159300000012877_006.97417519600000002100,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,3,3.867781593,6.974175196,11102.0,7388.0,7392.0,11087.0,7383.0,11118.0,41.05631854,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_004.00518547099999988603_007.78212538499999961772,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,2,4.005185471,7.782125385,10892.0,9283.0,9286.0,10884.0,9279.0,10900.0,28.82779072,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_003.56679026499999984878_007.37974982099999987639,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,2,3.566790265,7.379749821,20244.0,5248.0,5250.0,20234.0,5245.0,20254.0,63.20197546,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_004.25246414799999961076_007.03562676900000028013,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,3,4.2524641480000005,7.035626768999999,11673.0,10460.0,10463.0,11665.0,10457.0,11681.0,26.19301035,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_004.20116188999999984333_008.37204696100000056447,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,1,4.20116189,8.372046961,15353.0,12619.0,12622.0,15344.0,12617.0,15362.0,46.74702824,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_003.78792969200000007035_008.72674712200000080031,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,1,3.787929692,8.726747122,3976.0,10008.0,10010.0,3970.0,10005.0,3981.0,27.18986662,ais/manual,True,False,0.6524655614188182,0.7346428518554885,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_004.09339798700000034870_006.98902032999999978102,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,3,4.093397987,6.98902033,12124.0,9155.0,9165.0,12107.0,9146.0,12141.0,27.838392,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_003.80449208900000002131_008.74880751899999964394,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,1,3.804492089,8.748807519,3515.0,10171.0,10178.0,3496.0,10164.0,3535.0,145.14684240000005,ais/manual,True,False,3.3514153688813315,3.573661344384019,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_004.22745435800000013415_007.80647250999999986476,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,2,4.227454358,7.80647251,11523.0,11038.0,11041.0,11518.0,11035.0,11527.0,65.09084896,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_004.31023162099999979091_007.33498068399999958444,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,3,4.310231621000002,7.334980684,2517.0,11388.0,11393.0,2505.0,11382.0,2530.0,28.79184254,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_004.13307748200000002470_007.51612132300000013174,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,2,4.133077482,7.516121322999999,19645.0,9841.0,9848.0,19626.0,9834.0,19664.0,54.37213298,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_003.01072183399999993014_007.10675436999999998733,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,3,3.010721834,7.10675437,1272.0,981.0,985.0,1264.0,978.0,1281.0,41.90922451,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_003.97766686400000013535_007.35386547900000042688,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,2,3.977666864,7.353865478999999,23652.0,8379.0,8383.0,23641.0,8375.0,23664.0,38.51962015,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_004.12966142199999985962_007.47928945499999997537,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,2,4.129661422,7.479289455,20750.0,9755.0,9759.0,20739.0,9751.0,20761.0,37.47632022,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_003.58254158000000000328_007.38872282200000007890,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,2,3.58254158,7.388722822,20069.0,5384.0,5388.0,20057.0,5379.0,20081.0,57.50895764,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_004.21811270400000015712_007.39174504799999976257,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,3,4.218112704,7.391745048,156.0,10767.0,10783.0,107.0,10751.0,201.0,343.4,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_004.20615481300000038090_007.29701483100000025672,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,3,4.206154813,7.297014831,3037.0,10523.0,10527.0,3022.0,10518.0,3052.0,28.71676145,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_004.11949750900000033482_007.01308678400000040654,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,3,4.119497509,7.013086784,11519.0,9396.0,9400.0,11506.0,9391.0,11531.0,29.00006138,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_004.09471731300000030274_006.77077361799999977165,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,3,4.094717313,6.770773618,19284.0,8814.0,8819.0,19275.0,8810.0,19294.0,34.65448587,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,7b7e837a7ac5a880v,7b7e837a7ac5a880v_003.06493331599999985215_006.71670025600000020205,S1A_IW_SLC__1SDV_20200831T051418_20200831T051446_034146_03F756_2E58,3,3.0649333160000003,6.716700256,14084.0,767.0,774.0,14066.0,759.0,14102.0,62.44114704,ais/manual,True,False,9999.99,9999.99,HIGH
