partition,product_type,scene_id,detect_id,GRD_product_identifier,detect_lat,detect_lon,detect_scene_column,detect_scene_row,top,left,bottom,right,vessel_length_m,source,is_vessel,is_fishing,global_shoreline_vector_distance_from_shore_km,xView3_shoreline_distance_from_shore_km,confidence
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-02.05203798699999984123_009.12876973800000079962,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-2.052037987,9.128769738,6494.0,563.0,566.0,6490.0,561.0,6497.0,45.72540058,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-02.04018791699999990641_009.10511880500000003735,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-2.040187917,9.105118805,6778.0,635.0,641.0,6773.0,628.0,6783.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-01.61967048099999999522_009.15642888900000073704,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-1.619670481,9.156428889,7189.0,5228.0,5232.0,7184.0,5224.0,7195.0,73.02423356,ais/manual,True,False,6.335782678513489,5.393725786993442,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-00.73186295199999995553_008.79661144900000024904,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-0.7318629520000001,8.796611449,13147.0,13850.0,13856.0,13143.0,13844.0,13151.0,41.04626872,ais/manual,True,False,0.1094866662292242,0.0128483696147557,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-00.73077726700000000815_008.79625200099999915437,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-0.730777267,8.796252001000001,13154.0,13861.0,13866.0,13148.0,13856.0,13159.0,52.61446388,ais/manual,True,False,0.0524412897935526,0.0326928690015289,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-01.44187480299999992717_008.67520600399999963770,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-1.441874803,8.675206004,12836.0,6008.0,6016.0,12831.0,6000.0,12842.0,34.44657345,ais/manual,False,,9999.99,9999.99,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-01.44877348800000005369_008.95055479100000006554,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-1.448773488,8.950554791,9824.0,6571.0,6576.0,9820.0,6567.0,9828.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-00.66084160000000002899_008.78493102700000072502,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-0.6608416,8.784931027,13438.0,14580.0,14583.0,13435.0,14576.0,13442.0,72.21411667,ais/manual,True,False,2.361658237822631,2.627153692330966,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-00.66274215299999994500_008.79993971200000046906,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-0.662742153,8.799939712,13270.0,14594.0,14603.0,13261.0,14585.0,13280.0,138.02863159999998,ais/manual,True,False,3.1301396606964698,3.667371349795976,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-01.73556814500000000656_009.11472069400000073358,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-1.735568145,9.114720694,7376.0,3898.0,3903.0,7373.0,3893.0,7379.0,50.16433817,ais/manual,True,True,9999.99,9999.99,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-01.10314057700000001105_008.59453417299999955503,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-1.103140577,8.594534173,14495.0,9429.0,9437.0,14490.0,9422.0,14501.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-00.69413688799999995194_008.81953085099999967156,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-0.694136888,8.819530851,12985.0,14305.0,14311.0,12980.0,14298.0,12990.0,47.89964485,ais/manual,True,False,4.290304613893757,3.9895518164690857,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-00.72362991799999998310_008.79562320299999989004,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-0.723629918,8.795623203,13178.0,13935.0,13938.0,13175.0,13933.0,13180.0,42.87718137,ais/manual,True,False,0.3216569767147221,0.3839232774408812,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-01.61587642600000003235_009.03407082600000066464,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-1.615876426,9.034070826,8530.0,4986.0,4992.0,8525.0,4978.0,8534.0,66.77082121,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-00.69440774599999999239_008.80551056800000075953,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-0.694407746,8.805510567999999,13137.0,14269.0,14279.0,13129.0,14260.0,13145.0,34.12630401,ais/manual,True,False,2.9482406656497857,2.9185950494425787,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-00.91424487200000004172_008.66016770499999921640,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-0.914244872,8.660167705,14215.0,11593.0,11599.0,14212.0,11587.0,14219.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-01.77148467400000009242_008.87169590699999943695,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-1.771484674,8.871695907000001,9938.0,2954.0,2958.0,9933.0,2950.0,9944.0,52.68797657,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-00.73385329600000004380_008.79553286800000044821,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-0.7338532959999999,8.795532867999999,13155.0,13826.0,13831.0,13152.0,13822.0,13159.0,52.75601087,ais/manual,True,False,0.1266705950906136,0.1860237294180744,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-01.17047697700000008503_008.86750559600000087812,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-1.170476977,8.867505596,11369.0,9342.0,9347.0,11366.0,9338.0,11372.0,,ais/manual,False,,9.2687194838478,8.094289321277948,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-00.73331049800000003280_008.79634176100000075849,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-0.7333104979999999,8.796341761,13147.0,13834.0,13839.0,13143.0,13829.0,13152.0,51.45076767,ais/manual,True,False,0.0203116374540979,0.0794405654643904,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-01.22982060099999990221_008.77383987199999992868,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-1.229820601,8.773839872,12252.0,8494.0,8498.0,12249.0,8491.0,12254.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-00.88285112700000001329_008.65801356999999960351,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-0.882851127,8.65801357,14311.0,11922.0,11929.0,14306.0,11915.0,14316.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-01.12794148899999990832_008.69169431199999920068,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-1.127941489,8.691694312000001,13381.0,9390.0,9397.0,13376.0,9382.0,13385.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-01.23687447000000005914_008.74174944900000028269,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-1.23687447,8.741749449,12585.0,8345.0,8352.0,12580.0,8338.0,12589.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-00.64890062400000003695_008.81998187399999977742,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-0.648900624,8.819981874,13084.0,14788.0,14796.0,13079.0,14779.0,13089.0,38.72538996,ais/manual,True,True,5.808283688249108,6.354949509945283,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-01.15491546300000003100_008.86247274099999948760,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-1.154915463,8.862472741,11460.0,9497.0,9500.0,11457.0,9493.0,11462.0,,ais/manual,False,,8.75649626837407,7.19492112939785,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-01.15392225200000009266_008.91235918799999993212,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-1.153922252,8.912359188,10919.0,9622.0,9626.0,10916.0,9618.0,10922.0,,ais/manual,False,,4.263454813365184,3.373811964125806,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-00.90393095599999995216_008.65819137499999946783,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-0.903930956,8.658191375,14261.0,11698.0,11706.0,14255.0,11691.0,14266.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-00.88520445500000000116_008.66978718600000064498,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-0.885204455,8.669787186,14177.0,11924.0,11932.0,14173.0,11917.0,14182.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-00.70254973700000000747_008.79319754600000003109,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-0.702549737,8.793197546,13253.0,14154.0,14160.0,13249.0,14149.0,13257.0,38.12613523,ais/manual,True,False,1.369567280089184,1.3202881465799872,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-01.17210432200000003178_008.84503405100000072991,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-1.172104322,8.845034051,11610.0,9273.0,9280.0,11605.0,9267.0,11615.0,,ais/manual,False,,9999.99,9.89064509526962,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-00.93921696099999996132_008.68137652699999939898,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-0.939216961,8.681376527000001,13927.0,11376.0,11382.0,13924.0,11370.0,13930.0,36.25834007,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-00.63659563500000004854_008.80056984700000022315,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-0.636595635,8.800569847,13324.0,14874.0,14880.0,13318.0,14868.0,13330.0,120.9780896,ais/manual,True,False,5.462450889075601,4.403798953220457,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-02.07501470199999982214_009.16231389300000031994,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-2.075014702,9.162313893,6076.0,396.0,404.0,6066.0,389.0,6085.0,157.554398,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-01.62012533000000003014_009.12019805099999913978,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-1.62012533,9.120198051,7583.0,5139.0,5144.0,7577.0,5135.0,7588.0,64.28744893,ais/manual,False,,9.815835121005758,8.915288801060518,HIGH
validation,GRD,128443d1e98e2839v,128443d1e98e2839v_-00.89307399399999998213_008.65387830300000082673,S1A_IW_GRDH_1SDV_20200907T050726_20200907T050751_034248_03FAD3_34CA,-0.8930739940000001,8.653878302999999,14332.0,11804.0,11812.0,14327.0,11795.0,14338.0,,ais/manual,False,,9999.99,9999.99,HIGH
train,GRD,8a6781613364d055t,8a6781613364d055t_048.42885774225489825540_-04.89833809156893984493,S1A_IW_GRDH_1SDV_20200907T063214_20200907T063239_034249_03FADB_81A8,48.4288577422549,-4.89833809156894,9809.0,529.0,,,,,22.4347127648,ais,False,,4.135565148259712,4.817178090995054,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_006.27598993700000029605_003.20218156000000009342,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,6.275989937,3.20218156,22627.0,10031.0,10050.0,22616.0,10012.0,22638.0,146.3818909,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_005.75734749099999998379_004.91663489499999961652,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,5.757347491,4.916634895,2882.0,8262.0,8267.0,2878.0,8258.0,2885.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_005.35802549300000041654_004.36173917600000038419,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,5.358025493,4.361739176,8013.0,2776.0,2784.0,8008.0,2769.0,8019.0,59.31048632,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_005.58493954099999978524_005.09825735699999960104,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,5.584939541000002,5.098257357,526.0,6827.0,6833.0,522.0,6822.0,530.0,,ais/manual,False,,6.311861071493765,6.055845621711709,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_006.34209242799999994844_003.40067003299999992549,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,6.342092428,3.400670033,20620.0,11171.0,11178.0,20611.0,11163.0,20629.0,91.24086398,ais/manual,True,False,5.723390775720208,6.044263466249306,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_006.34088612499999992878_003.31332801000000021219,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,6.340886125,3.31332801,21564.0,10967.0,10981.0,21552.0,10954.0,21575.0,109.9630834,ais/manual,True,False,6.641642439979996,6.98163741132939,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_006.37541607100000007335_003.35358646599999987714,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,6.375416071,3.3535864660000003,21203.0,11424.0,11433.0,21192.0,11416.0,21215.0,98.37142334,ais/manual,True,False,2.6392200210236254,2.788611892652681,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_005.54868387900000037405_005.09921148599999973783,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,5.548683879,5.099211486000001,434.0,6443.0,6448.0,431.0,6439.0,437.0,,ais/manual,False,,6.531901837473416,7.445422185476249,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_006.38172768200000017913_003.38243548800000004562,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,6.381727682,3.382435488,20904.0,11555.0,11561.0,20897.0,11549.0,20912.0,71.45833088,ais/manual,True,False,1.5120426834685363,1.7127715810832411,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_006.30366207099999975583_003.22452348699999991055,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,6.3036620710000015,3.224523487,22445.0,10375.0,10388.0,22436.0,10362.0,22455.0,141.31263080000005,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_006.29173206599999979005_003.56797134500000012736,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,6.291732066000002,3.567971345,18695.0,10998.0,11005.0,18691.0,10991.0,18698.0,51.57293807,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_006.37255007799999972917_003.43442030900000006000,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,6.372550078,3.434420309,20321.0,11570.0,11578.0,20311.0,11562.0,20329.0,94.36682869,ais/manual,True,False,4.725460455817256,5.175357242367525,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_006.35605369000000042234_004.11890737800000028557,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,6.35605369,4.118907378,12863.0,12891.0,12895.0,12859.0,12888.0,12866.0,42.91944658,ais/manual,True,False,5.249388696778795,4.822540306266512,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_006.31055012000000026262_003.19206887300000019536,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,6.31055012,3.192068873,22813.0,10378.0,10391.0,22803.0,10366.0,22823.0,143.232877,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_005.45731783499999956177_005.06352669300000002295,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,5.457317835,5.063526693,617.0,5391.0,5406.0,609.0,5374.0,625.0,160.6659392,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_005.52220932999999991608_004.87904735700000014020,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,5.52220933,4.879047357,2764.0,5673.0,5676.0,2761.0,5669.0,2768.0,53.79580052,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_006.11428797900000020604_003.30117358100000002352,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,6.114287978999998,3.301173581,21198.0,8518.0,8535.0,21185.0,8500.0,21211.0,160.6502499,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_005.68756188900000037023_005.04420472600000024954,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,5.687561889,5.044204726,1342.0,7801.0,7803.0,1339.0,7799.0,1343.0,,ais/manual,False,,4.948765399684526,4.993589779273776,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_006.30621139700000021833_003.35724610199999995430,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,6.306211397,3.357246102,21012.0,10692.0,10710.0,20999.0,10675.0,21025.0,55.41139522,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_006.35428768600000015709_003.42183703400000016615,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,6.354287686,3.421837034,20417.0,11347.0,11362.0,20409.0,11332.0,20425.0,157.947721,ais/manual,True,False,5.15285832948196,5.625729845776446,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_005.58409328599999987830_005.10736788500000038482,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,5.584093286,5.107367885,425.0,6839.0,6843.0,421.0,6834.0,429.0,,ais/manual,False,,5.700798227707653,5.4485769732434655,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_006.28711513599999971547_003.20625416999999979240,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,6.2871151360000015,3.20625417,22607.0,10159.0,10172.0,22597.0,10146.0,22617.0,140.6202474,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_006.31064780400000024940_003.17136473500000004577,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,6.310647803999999,3.171364735,23037.0,10334.0,10348.0,23026.0,10321.0,23048.0,175.0098624,ais/manual,True,False,9999.99,9.77101292114198,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_006.00285419300000011589_003.60922831500000018679,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,6.002854192999999,3.609228315,17611.0,8001.0,8014.0,17596.0,7988.0,17626.0,199.9702475,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_006.33051765599999960443_003.39532673699999998362,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,6.3305176560000005,3.395326737,20652.0,11035.0,11051.0,20641.0,11019.0,20663.0,112.5886863,ais/manual,True,False,6.977854761408352,7.24422720790157,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_006.36675247500000018874_003.32211440599999985324,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,6.366752475,3.3221144060000003,21526.0,11263.0,11273.0,21513.0,11253.0,21538.0,33.37700567,ais/manual,True,False,3.759947347893536,4.002953974702348,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_005.56911813800000032870_005.12364607700000007640,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,5.569118137999999,5.123646077,215.0,6715.0,6720.0,212.0,6710.0,218.0,,ais/manual,False,,4.744716970015926,5.165911341782393,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_005.36500317299999984755_004.31411007899999976445,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,5.365003173,4.314110079,8546.0,2745.0,2752.0,8543.0,2738.0,8549.0,56.43984141,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_006.29911070100000003436_003.28274480699999982036,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,6.299110701,3.282744807,21804.0,10454.0,10467.0,21789.0,10441.0,21819.0,192.2448757,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_005.49229674199999973183_004.93092577500000039947,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,5.492296742000001,4.930925775,2134.0,5469.0,5471.0,2132.0,5467.0,2137.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_006.38127778800000022841_003.37917996100000017634,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,6.381277787999999,3.379179961,20939.0,11543.0,11552.0,20930.0,11534.0,20946.0,23.74108679,ais/manual,True,False,1.6066637613486057,1.7886516777724928,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_006.33748703899999998868_003.39008801300000017775,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,6.337487039,3.390088013,20724.0,11098.0,11111.0,20712.0,11085.0,20736.0,126.0692535,ais/manual,True,False,6.227942258529291,6.475358894336961,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_005.59121750500000036510_005.03556556499999974363,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,5.591217505,5.035565565,1220.0,6755.0,6759.0,1216.0,6752.0,1224.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_006.32085435499999981346_003.21359094100000008964,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,6.320854355,3.213590941,22602.0,10535.0,10548.0,22591.0,10523.0,22613.0,177.6690207,ais/manual,True,False,9.123415201609786,8.787876326294842,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_006.33010244400000043896_003.34315799499999988242,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,6.330102444,3.343157995,21217.0,10917.0,10926.0,21208.0,10908.0,21225.0,93.73642103,ais/manual,True,False,7.658635678405437,7.635999572336583,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_006.37440920600000016094_003.37040408600000018779,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,6.374409206,3.370404086,21019.0,11450.0,11457.0,21015.0,11443.0,21023.0,55.41176621,ais/manual,True,False,2.460873462202437,2.6190987929251497,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_006.11956350200000009920_003.24459986799999988705,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,6.119563502,3.2445998680000003,21824.0,8450.0,8463.0,21812.0,8438.0,21836.0,145.0480816,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_005.72246084699999979506_004.48536452200000024249,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,5.722460847000001,4.485364522,7483.0,6936.0,6941.0,7479.0,6932.0,7487.0,50.08408303,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_005.57559468599999963345_005.05644615399999963756,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,5.5755946860000005,5.056446154,958.0,6635.0,6638.0,956.0,6632.0,961.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_006.35190721000000024787_003.33738570499999998020,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,6.35190721,3.337385705,21328.0,11138.0,11146.0,21317.0,11129.0,21338.0,73.55552393,ais/manual,True,False,5.3231717335912485,5.249116754399581,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_005.45410743199999981101_005.02391058999999984280,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,5.454107432000001,5.02391059,1040.0,5269.0,5280.0,1034.0,5257.0,1046.0,62.72657551,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_006.34494739099999982557_003.32861080900000017024,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,6.344947391,3.328610809,21407.0,11044.0,11058.0,21393.0,11029.0,21422.0,104.897121,ais/manual,True,False,6.105020447434587,6.090460469374048,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_006.28863962399999998354_003.23771648000000000778,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,6.288639624,3.23771648,22269.0,10244.0,10256.0,22259.0,10231.0,22279.0,135.53755780000003,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_005.43227526799999971274_004.95482201100000008154,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,5.432275268,4.954822011,1741.0,4883.0,4901.0,1729.0,4864.0,1751.0,240.1687969,ais/manual,True,False,9999.99,9999.99,HIGH
validation,GRD,4da9db72dea50504v,4da9db72dea50504v_006.35381235100000019145_003.32888768300000004174,S1A_IW_GRDH_1SDV_20200910T053004_20200910T053033_034292_03FC65_77DE,6.353812351,3.328887683,21424.0,11139.0,11154.0,21416.0,11125.0,21432.0,116.5301299,ais/manual,True,False,5.140218932989434,5.135993049154688,HIGH
